author,commits,prs,comments,reviews,raw_score,score,tier,overall_rank,tier_rank,percentile
Kyle Thatcher,1,0,0,0,5,5,contributor,6481,5163,12.93
Udit Chaudhary,1,0,0,0,5,5,contributor,6481,5163,12.93
V.Shkaberda,1,0,0,0,5,5,contributor,6481,5163,12.93
Javier Lorente del Castillo,1,0,0,0,5,5,contributor,6481,5163,12.93
Jeff Harrison,1,0,0,0,5,5,contributor,6481,5163,12.93
leonidas efrem,1,0,0,0,5,5,contributor,6481,5163,12.93
Daniel Marcous,1,0,0,0,5,5,contributor,6481,5163,12.93
Carl Krauss,1,0,0,0,5,5,contributor,6481,5163,12.93
Omar Eltomy,1,0,0,0,5,5,contributor,6481,5163,12.93
Kaibo Zhou,1,0,0,0,5,5,contributor,6481,5163,12.93
Gavin D'mello,1,0,0,0,5,5,contributor,6481,5163,12.93
Charles Morin,1,0,0,0,5,5,contributor,6481,5163,12.93
Kevin Mullen,1,0,0,0,5,5,contributor,6481,5163,12.93
Attila Tóth,1,0,0,0,5,5,contributor,6481,5163,12.93
Aayush Bisen,1,0,0,0,5,5,contributor,6481,5163,12.93
Krishnaveni Mettu,1,0,0,0,5,5,contributor,6481,5163,12.93
Jonathan de Bruin,1,0,0,0,5,5,contributor,6481,5163,12.93
JoshuaG,1,0,0,0,5,5,contributor,6481,5163,12.93
Brylie Christopher Oxley,1,0,0,0,5,5,contributor,6481,5163,12.93
Arati Nagmal,1,0,0,0,5,5,contributor,6481,5163,12.93
Varant Zanoyan,1,0,0,0,5,5,contributor,6481,5163,12.93
Bonnie Why,1,0,0,0,5,5,contributor,6481,5163,12.93
Rodrigo V. Del Monte,1,0,0,0,5,5,contributor,6481,5163,12.93
Geoffrey Wilson,1,0,0,0,5,5,contributor,6481,5163,12.93
Daniel Anya,1,0,0,0,5,5,contributor,6481,5163,12.93
Alex Sokolov,1,0,0,0,5,5,contributor,6481,5163,12.93
globaluser,1,0,0,0,5,5,contributor,6481,5163,12.93
Sandeep Mandal,1,0,0,0,5,5,contributor,6481,5163,12.93
Nathaniel Varona,1,0,0,0,5,5,contributor,6481,5163,12.93
al,1,0,0,0,5,5,contributor,6481,5163,12.93
Jun Jeong,1,0,0,0,5,5,contributor,6481,5163,12.93
Rounak Datta,1,0,0,0,5,5,contributor,6481,5163,12.93
Przemek Więch,1,0,0,0,5,5,contributor,6481,5163,12.93
Samit Maharjan,1,0,0,0,5,5,contributor,6481,5163,12.93
vishal,1,0,0,0,5,5,contributor,6481,5163,12.93
Andreas Albert,1,0,0,0,5,5,contributor,6481,5163,12.93
Olivier Morissette,1,0,0,0,5,5,contributor,6481,5163,12.93
Brian Charous,1,0,0,0,5,5,contributor,6481,5163,12.93
Felipe Sabino,1,0,0,0,5,5,contributor,6481,5163,12.93
voltaiq-austin-chou,1,0,0,0,5,5,contributor,6481,5163,12.93
Adrian Lazar,1,0,0,0,5,5,contributor,6481,5163,12.93
Tim Sanders,1,0,0,0,5,5,contributor,6481,5163,12.93
yyu,1,0,0,0,5,5,contributor,6481,5163,12.93
J,1,0,0,0,5,5,contributor,6481,5163,12.93
Hiroka Zaitsu,1,0,0,0,5,5,contributor,6481,5163,12.93
Martin Burch,1,0,0,0,5,5,contributor,6481,5163,12.93
Guy Maliar,1,0,0,0,5,5,contributor,6481,5163,12.93
Tamás Nyíri,1,0,0,0,5,5,contributor,6481,5163,12.93
Daniel Lavedonio de Lima,1,0,0,0,5,5,contributor,6481,5163,12.93
Ben Limmer,1,0,0,0,5,5,contributor,6481,5163,12.93
Rudison Lacerda,1,0,0,0,5,5,contributor,6481,5163,12.93
Lukas Biermann,1,0,0,0,5,5,contributor,6481,5163,12.93
Vasu Madaan,1,0,0,0,5,5,contributor,6481,5163,12.93
Sebastian Telsemeyer,1,0,0,0,5,5,contributor,6481,5163,12.93
gavinBeam,1,0,0,0,5,5,contributor,6481,5163,12.93
Issam Kalliath,1,0,0,0,5,5,contributor,6481,5163,12.93
Alan Wu,1,0,0,0,5,5,contributor,6481,5163,12.93
J. Daniel Medeiros,1,0,0,0,5,5,contributor,6481,5163,12.93
Timothy Hirzel,1,0,0,0,5,5,contributor,6481,5163,12.93
Matthias Vongerichten,1,0,0,0,5,5,contributor,6481,5163,12.93
Laerte Pereira,1,0,0,0,5,5,contributor,6481,5163,12.93
Dan Fowler,1,0,0,0,5,5,contributor,6481,5163,12.93
ChethanU,1,0,0,0,5,5,contributor,6481,5163,12.93
Lukasz Wyszomirski,1,0,0,0,5,5,contributor,6481,5163,12.93
Sadik Bakiu,1,0,0,0,5,5,contributor,6481,5163,12.93
deepinsight coder,1,0,0,0,5,5,contributor,6481,5163,12.93
Nicola Marangoni,1,0,0,0,5,5,contributor,6481,5163,12.93
Jacob Shao,1,0,0,0,5,5,contributor,6481,5163,12.93
Tornike Gurgenidze,1,0,0,0,5,5,contributor,6481,5163,12.93
Richard Baron Penman,1,0,0,0,5,5,contributor,6481,5163,12.93
Vladimiro Bellini,1,0,0,0,5,5,contributor,6481,5163,12.93
Mark Hopson,1,0,0,0,5,5,contributor,6481,5163,12.93
Huy Duong,1,0,0,0,5,5,contributor,6481,5163,12.93
matteo brancaleoni,1,0,0,0,5,5,contributor,6481,5163,12.93
Ken Lewerentz,1,0,0,0,5,5,contributor,6481,5163,12.93
Siva Pandeti,1,0,0,0,5,5,contributor,6481,5163,12.93
Sean Cronin,1,0,0,0,5,5,contributor,6481,5163,12.93
Shimoyama,1,0,0,0,5,5,contributor,6481,5163,12.93
Kevin Languasco,1,0,0,0,5,5,contributor,6481,5163,12.93
Andrew Sardone,1,0,0,0,5,5,contributor,6481,5163,12.93
Attila Szombati,1,0,0,0,5,5,contributor,6481,5163,12.93
Gleb,1,0,0,0,5,5,contributor,6481,5163,12.93
Vishal Gupta,1,0,0,0,5,5,contributor,6481,5163,12.93
Shashwat Pandey,1,0,0,0,5,5,contributor,6481,5163,12.93
Yoshiki Nagasaki,1,0,0,0,5,5,contributor,6481,5163,12.93
Nitai Bezerra da Silva,1,0,0,0,5,5,contributor,6481,5163,12.93
Piotr Milczarek,1,0,0,0,5,5,contributor,6481,5163,12.93
Vishnu,1,0,0,0,5,5,contributor,6481,5163,12.93
Mike Ascah,1,0,0,0,5,5,contributor,6481,5163,12.93
Martin Zlocha,1,0,0,0,5,5,contributor,6481,5163,12.93
안지훈,1,0,0,0,5,5,contributor,6481,5163,12.93
John Wang,1,0,0,0,5,5,contributor,6481,5163,12.93
Vincent Chantreau,1,0,0,0,5,5,contributor,6481,5163,12.93
Zion,1,0,0,0,5,5,contributor,6481,5163,12.93
Connor Ameres,1,0,0,0,5,5,contributor,6481,5163,12.93
Ross Lawley,1,0,0,0,5,5,contributor,6481,5163,12.93
Aldo Giambelluca,1,0,0,0,5,5,contributor,6481,5163,12.93
Blaine Elliott,1,0,0,0,5,5,contributor,6481,5163,12.93
HarryWu-CHN,1,0,0,0,5,5,contributor,6481,5163,12.93
Anum Sheraz,1,0,0,0,5,5,contributor,6481,5163,12.93
Benney Au,1,0,0,0,5,5,contributor,6481,5163,12.93
Jim Baldwin,1,0,0,0,5,5,contributor,6481,5163,12.93
Sudipto Das,1,0,0,0,5,5,contributor,6481,5163,12.93
Adrian Kuhn,1,0,0,0,5,5,contributor,6481,5163,12.93
Scott,1,0,0,0,5,5,contributor,6481,5163,12.93
Derek Flionis,1,0,0,0,5,5,contributor,6481,5163,12.93
Byeongmin Choi,1,0,0,0,5,5,contributor,6481,5163,12.93
Lenoj,1,0,0,0,5,5,contributor,6481,5163,12.93
Matt Traynham,1,0,0,0,5,5,contributor,6481,5163,12.93
Jose Sanchez Viloria,1,0,0,0,5,5,contributor,6481,5163,12.93
Charlie Marsh,1,0,0,0,5,5,contributor,6481,5163,12.93
Pablo Seibelt,1,0,0,0,5,5,contributor,6481,5163,12.93
Aaron Read,1,0,0,0,5,5,contributor,6481,5163,12.93
Fernando Paiva,1,0,0,0,5,5,contributor,6481,5163,12.93
Sarfaraz Soomro,1,0,0,0,5,5,contributor,6481,5163,12.93
T. Tanay,1,0,0,0,5,5,contributor,6481,5163,12.93
Dan Fuller,1,0,0,0,5,5,contributor,6481,5163,12.93
Danny,1,0,0,0,5,5,contributor,6481,5163,12.93
Erik Benoist,1,0,0,0,5,5,contributor,6481,5163,12.93
Kasper Juul Hermansen,1,0,0,0,5,5,contributor,6481,5163,12.93
Francis Lalonde,1,0,0,0,5,5,contributor,6481,5163,12.93
Daphna Shezaf,1,0,0,0,5,5,contributor,6481,5163,12.93
Cons Sh,1,0,0,0,5,5,contributor,6481,5163,12.93
William Tun,1,0,0,0,5,5,contributor,6481,5163,12.93
Luyao Yang,1,0,0,0,5,5,contributor,6481,5163,12.93
Rodrigo Formigone,1,0,0,0,5,5,contributor,6481,5163,12.93
Ji Wang,1,0,0,0,5,5,contributor,6481,5163,12.93
Paolo Facchinetti,1,0,0,0,5,5,contributor,6481,5163,12.93
aa1371,1,0,0,0,5,5,contributor,6481,5163,12.93
Arun Kumar,1,0,0,0,5,5,contributor,6481,5163,12.93
Alexandros Nafas,1,0,0,0,5,5,contributor,6481,5163,12.93
João Ramiro,1,0,0,0,5,5,contributor,6481,5163,12.93
James Cobb,1,0,0,0,5,5,contributor,6481,5163,12.93
Kevin Da Silva,1,0,0,0,5,5,contributor,6481,5163,12.93
Wesley,1,0,0,0,5,5,contributor,6481,5163,12.93
Eduardo Nicastro,1,0,0,0,5,5,contributor,6481,5163,12.93
Cody Rich,1,0,0,0,5,5,contributor,6481,5163,12.93
C.J. Collier,1,0,0,0,5,5,contributor,6481,5163,12.93
Philipp Großelfinger,1,0,0,0,5,5,contributor,6481,5163,12.93
djordje,1,0,0,0,5,5,contributor,6481,5163,12.93
Jo,1,0,0,0,5,5,contributor,6481,5163,12.93
Ethan Vizitei,1,0,0,0,5,5,contributor,6481,5163,12.93
Brandon Kaplan,1,0,0,0,5,5,contributor,6481,5163,12.93
Mathew Savage,1,0,0,0,5,5,contributor,6481,5163,12.93
Yu Wang 1,1,0,0,0,5,5,contributor,6481,5163,12.93
Josh Ferge,1,0,0,0,5,5,contributor,6481,5163,12.93
Himank Chaudhary,1,0,0,0,5,5,contributor,6481,5163,12.93
Anthony Panat,1,0,0,0,5,5,contributor,6481,5163,12.93
Guillaume Lostis,1,0,0,0,5,5,contributor,6481,5163,12.93
Matthew Weingarten,1,0,0,0,5,5,contributor,6481,5163,12.93
Scott Limmer,1,0,0,0,5,5,contributor,6481,5163,12.93
Maria Sumedre,1,0,0,0,5,5,contributor,6481,5163,12.93
Dmitry Raupov,1,0,0,0,5,5,contributor,6481,5163,12.93
Vincent Poulain,1,0,0,0,5,5,contributor,6481,5163,12.93
Thibault Clement,1,0,0,0,5,5,contributor,6481,5163,12.93
Ilai Gigi,1,0,0,0,5,5,contributor,6481,5163,12.93
Daniel-Lim,1,0,0,0,5,5,contributor,6481,5163,12.93
Kseniia Iashina,1,0,0,0,5,5,contributor,6481,5163,12.93
Jim Ntosas,1,0,0,0,5,5,contributor,6481,5163,12.93
Anton Yanchenko,1,0,0,0,5,5,contributor,6481,5163,12.93
Stas,1,0,0,0,5,5,contributor,6481,5163,12.93
Martin Gauthier,1,0,0,0,5,5,contributor,6481,5163,12.93
michlyon,1,0,0,0,5,5,contributor,6481,5163,12.93
Chetan Sharma,1,0,0,0,5,5,contributor,6481,5163,12.93
Thomas McKanna,1,0,0,0,5,5,contributor,6481,5163,12.93
Shaunak Sontakke,1,0,0,0,5,5,contributor,6481,5163,12.93
Willem van Asperen,1,0,0,0,5,5,contributor,6481,5163,12.93
Stefanos Mandalas,1,0,0,0,5,5,contributor,6481,5163,12.93
CarlosDutra,1,0,0,0,5,5,contributor,6481,5163,12.93
Babis,1,0,0,0,5,5,contributor,6481,5163,12.93
Max Arrich,1,0,0,0,5,5,contributor,6481,5163,12.93
silviu.surcica,1,0,0,0,5,5,contributor,6481,5163,12.93
Mike Kravtsov,1,0,0,0,5,5,contributor,6481,5163,12.93
Andrew Sheng,1,0,0,0,5,5,contributor,6481,5163,12.93
Derrick Ding,1,0,0,0,5,5,contributor,6481,5163,12.93
Gabriel TOUZALIN,1,0,0,0,5,5,contributor,6481,5163,12.93
Jacek Kołodziej,1,0,0,0,5,5,contributor,6481,5163,12.93
Joseph Max Morris,1,0,0,0,5,5,contributor,6481,5163,12.93
David Shur,1,0,0,0,5,5,contributor,6481,5163,12.93
Michael Permana,1,0,0,0,5,5,contributor,6481,5163,12.93
Poxxy,1,0,0,0,5,5,contributor,6481,5163,12.93
Hassan Shahid,1,0,0,0,5,5,contributor,6481,5163,12.93
Fatma Ali,1,0,0,0,5,5,contributor,6481,5163,12.93
Iaroslav,1,0,0,0,5,5,contributor,6481,5163,12.93
Hiro Dozono,1,0,0,0,5,5,contributor,6481,5163,12.93
Ariel Grosh,1,0,0,0,5,5,contributor,6481,5163,12.93
Berge Maxim,1,0,0,0,5,5,contributor,6481,5163,12.93
Vince Levey,1,0,0,0,5,5,contributor,6481,5163,12.93
Muhammad Aqeel,1,0,0,0,5,5,contributor,6481,5163,12.93
Ram Bhajan Mishra,1,0,0,0,5,5,contributor,6481,5163,12.93
ianbillett,1,0,0,0,5,5,contributor,6481,5163,12.93
Tadeh Alexani,1,0,0,0,5,5,contributor,6481,5163,12.93
Fernando Bugni,1,0,0,0,5,5,contributor,6481,5163,12.93
Juarez Rudsatz,1,0,0,0,5,5,contributor,6481,5163,12.93
Hippolyte Vergnol,1,0,0,0,5,5,contributor,6481,5163,12.93
Ryan Buckley,1,0,0,0,5,5,contributor,6481,5163,12.93
Aditya Trivedi,1,0,0,0,5,5,contributor,6481,5163,12.93
Clinton Boys,1,0,0,0,5,5,contributor,6481,5163,12.93
Tim Hsiung,1,0,0,0,5,5,contributor,6481,5163,12.93
İsa Kilikya,1,0,0,0,5,5,contributor,6481,5163,12.93
eyoiwuu,1,0,0,0,5,5,contributor,6481,5163,12.93
Pieter Mulder,1,0,0,0,5,5,contributor,6481,5163,12.93
Emily Richmond,1,0,0,0,5,5,contributor,6481,5163,12.93
İbrahim Ercan,1,0,0,0,5,5,contributor,6481,5163,12.93
Weston King-Leatham,1,0,0,0,5,5,contributor,6481,5163,12.93
Víctor Martín Molina,1,0,0,0,5,5,contributor,6481,5163,12.93
Dariusz Aniszewski,1,0,0,0,5,5,contributor,6481,5163,12.93
Aaron Mangum,1,0,0,0,5,5,contributor,6481,5163,12.93
Chirag,1,0,0,0,5,5,contributor,6481,5163,12.93
Jonathan Reimer,1,0,0,0,5,5,contributor,6481,5163,12.93
Tobias Feldhaus,1,0,0,0,5,5,contributor,6481,5163,12.93
Green Lei,1,0,0,0,5,5,contributor,6481,5163,12.93
Dmytro Usenko,1,0,0,0,5,5,contributor,6481,5163,12.93
Elad Galili,1,0,0,0,5,5,contributor,6481,5163,12.93
Arnau Villoro,1,0,0,0,5,5,contributor,6481,5163,12.93
Shamin Meerankutty,1,0,0,0,5,5,contributor,6481,5163,12.93
Rafał Grudowski,1,0,0,0,5,5,contributor,6481,5163,12.93
Neo Chien,1,0,0,0,5,5,contributor,6481,5163,12.93
Gabriel Pettier,1,0,0,0,5,5,contributor,6481,5163,12.93
Jose Thomas,1,0,0,0,5,5,contributor,6481,5163,12.93
Bijan Moudi,1,0,0,0,5,5,contributor,6481,5163,12.93
Diego Mora Cespedes,1,0,0,0,5,5,contributor,6481,5163,12.93
brookskd,1,0,0,0,5,5,contributor,6481,5163,12.93
Matt Potter,1,0,0,0,5,5,contributor,6481,5163,12.93
Yap Sok Ann,1,0,0,0,5,5,contributor,6481,5163,12.93
Patrick Ruoff,1,0,0,0,5,5,contributor,6481,5163,12.93
Daniel Singer,1,0,0,0,5,5,contributor,6481,5163,12.93
Diogo Costa,1,0,0,0,5,5,contributor,6481,5163,12.93
Brenda Pham,1,0,0,0,5,5,contributor,6481,5163,12.93
Gregory Foster,1,0,0,0,5,5,contributor,6481,5163,12.93
Yannick Weiss,1,0,0,0,5,5,contributor,6481,5163,12.93
Thees Gieselmann,1,0,0,0,5,5,contributor,6481,5163,12.93
Masselot Antoine,1,0,0,0,5,5,contributor,6481,5163,12.93
Pavel Shuvalov,1,0,0,0,5,5,contributor,6481,5163,12.93
sagman.sercan,1,0,0,0,5,5,contributor,6481,5163,12.93
Leah Cole,1,0,0,0,5,5,contributor,6481,5163,12.93
Naman Bhalla,1,0,0,0,5,5,contributor,6481,5163,12.93
Yang Wang,1,0,0,0,5,5,contributor,6481,5163,12.93
shekhar,1,0,0,0,5,5,contributor,6481,5163,12.93
Stephen Baynham,1,0,0,0,5,5,contributor,6481,5163,12.93
zzk-dev,1,0,0,0,5,5,contributor,6481,5163,12.93
Daniel,1,0,0,0,5,5,contributor,6481,5163,12.93
Hans Kristian Flaatten,1,0,0,0,5,5,contributor,6481,5163,12.93
Theodor,1,0,0,0,5,5,contributor,6481,5163,12.93
Stefan Wang,1,0,0,0,5,5,contributor,6481,5163,12.93
Étienne Tremblay,1,0,0,0,5,5,contributor,6481,5163,12.93
Sacha,1,0,0,0,5,5,contributor,6481,5163,12.93
Aldwyn Cabarrubias,1,0,0,0,5,5,contributor,6481,5163,12.93
Adam B,1,0,0,0,5,5,contributor,6481,5163,12.93
Steven Freed,1,0,0,0,5,5,contributor,6481,5163,12.93
Dana Assa,1,0,0,0,5,5,contributor,6481,5163,12.93
Nigel Millward,1,0,0,0,5,5,contributor,6481,5163,12.93
Detlev V,1,0,0,0,5,5,contributor,6481,5163,12.93
Lê Nam Khánh,1,0,0,0,5,5,contributor,6481,5163,12.93
Joel Ossher,1,0,0,0,5,5,contributor,6481,5163,12.93
Kian Ghodoussi,1,0,0,0,5,5,contributor,6481,5163,12.93
Brian Nutt,1,0,0,0,5,5,contributor,6481,5163,12.93
Willi Oktavega,1,0,0,0,5,5,contributor,6481,5163,12.93
Dinesh Sharma,1,0,0,0,5,5,contributor,6481,5163,12.93
Antonio Davide Calì,1,0,0,0,5,5,contributor,6481,5163,12.93
Constantino Schillebeeckx,1,0,0,0,5,5,contributor,6481,5163,12.93
Tom Augspurger,1,0,0,0,5,5,contributor,6481,5163,12.93
Jonathan Lange,1,0,0,0,5,5,contributor,6481,5163,12.93
Mingye Xia,1,0,0,0,5,5,contributor,6481,5163,12.93
Freyr Sævarsson,1,0,0,0,5,5,contributor,6481,5163,12.93
James Chaldecott,1,0,0,0,5,5,contributor,6481,5163,12.93
Shoma Okamoto,1,0,0,0,5,5,contributor,6481,5163,12.93
Martin Gustafsson,1,0,0,0,5,5,contributor,6481,5163,12.93
Maksim Zinal,1,0,0,0,5,5,contributor,6481,5163,12.93
Matt Creenan,1,0,0,0,5,5,contributor,6481,5163,12.93
Jayce Slesar,1,0,0,0,5,5,contributor,6481,5163,12.93
José Coto,1,0,0,0,5,5,contributor,6481,5163,12.93
Dante De Nigris,1,0,0,0,5,5,contributor,6481,5163,12.93
Andrew Hobson,1,0,0,0,5,5,contributor,6481,5163,12.93
Gregory Borodin,1,0,0,0,5,5,contributor,6481,5163,12.93
Will Douglas,1,0,0,0,5,5,contributor,6481,5163,12.93
Sathyaprakash Govindasamy,1,0,0,0,5,5,contributor,6481,5163,12.93
Elon Gliksberg,1,0,0,0,5,5,contributor,6481,5163,12.93
Hunter Blanks,1,0,0,0,5,5,contributor,6481,5163,12.93
Padhiyar Kuldeep,1,0,0,0,5,5,contributor,6481,5163,12.93
Denis Kokorin,1,0,0,0,5,5,contributor,6481,5163,12.93
Ahmad,1,0,0,0,5,5,contributor,6481,5163,12.93
Peter Pang,1,0,0,0,5,5,contributor,6481,5163,12.93
Yuri Niitsuma,1,0,0,0,5,5,contributor,6481,5163,12.93
Yevhen Lebid,1,0,0,0,5,5,contributor,6481,5163,12.93
Pascal Gula,1,0,0,0,5,5,contributor,6481,5163,12.93
Honza Stepanovsky,1,0,0,0,5,5,contributor,6481,5163,12.93
Sam Lendle,1,0,0,0,5,5,contributor,6481,5163,12.93
Jubeen Lee,1,0,0,0,5,5,contributor,6481,5163,12.93
Jonathan Schoonhoven,1,0,0,0,5,5,contributor,6481,5163,12.93
Eric Wang,1,0,0,0,5,5,contributor,6481,5163,12.93
Mutlu Polatcan,1,0,0,0,5,5,contributor,6481,5163,12.93
Tegar D Pratama,1,0,0,0,5,5,contributor,6481,5163,12.93
Rui Wang,1,0,0,0,5,5,contributor,6481,5163,12.93
Loic Benoit,1,0,0,0,5,5,contributor,6481,5163,12.93
Aleksandr Artemenkov,1,0,0,0,5,5,contributor,6481,5163,12.93
Andrei Serdiukov,1,0,0,0,5,5,contributor,6481,5163,12.93
Christophe Lecointe,1,0,0,0,5,5,contributor,6481,5163,12.93
Mohamed TOUMI,1,0,0,0,5,5,contributor,6481,5163,12.93
Daniel Gorelik,1,0,0,0,5,5,contributor,6481,5163,12.93
Jas Sohi,1,0,0,0,5,5,contributor,6481,5163,12.93
Fran,1,0,0,0,5,5,contributor,6481,5163,12.93
Jian Yuan Lee,1,0,0,0,5,5,contributor,6481,5163,12.93
Scotty Pate,1,0,0,0,5,5,contributor,6481,5163,12.93
Anike Arni,1,0,0,0,5,5,contributor,6481,5163,12.93
Haeseong Je,1,0,0,0,5,5,contributor,6481,5163,12.93
Maksim Syomochkin,1,0,0,0,5,5,contributor,6481,5163,12.93
Rania ZYANE,1,0,0,0,5,5,contributor,6481,5163,12.93
Sadan A,1,0,0,0,5,5,contributor,6481,5163,12.93
Wout,1,0,0,0,5,5,contributor,6481,5163,12.93
Arvind Abraham,1,0,0,0,5,5,contributor,6481,5163,12.93
Hung,1,0,0,0,5,5,contributor,6481,5163,12.93
Kyle Hayes,1,0,0,0,5,5,contributor,6481,5163,12.93
SeungMin,1,0,0,0,5,5,contributor,6481,5163,12.93
Brad Holmes,1,0,0,0,5,5,contributor,6481,5163,12.93
Hamed,1,0,0,0,5,5,contributor,6481,5163,12.93
Marc Lherbette,1,0,0,0,5,5,contributor,6481,5163,12.93
Jacob Lee,1,0,0,0,5,5,contributor,6481,5163,12.93
Hiroki.H,1,0,0,0,5,5,contributor,6481,5163,12.93
AquaRegia,1,0,0,0,5,5,contributor,6481,5163,12.93
Kanto(칸토),1,0,0,0,5,5,contributor,6481,5163,12.93
Lee KyeongJoon,1,0,0,0,5,5,contributor,6481,5163,12.93
Gregory Benison,1,0,0,0,5,5,contributor,6481,5163,12.93
AJ,1,0,0,0,5,5,contributor,6481,5163,12.93
Duy,1,0,0,0,5,5,contributor,6481,5163,12.93
Nicholas Jones,1,0,0,0,5,5,contributor,6481,5163,12.93
Purna Chander Dharam,1,0,0,0,5,5,contributor,6481,5163,12.93
Giulio Mazzanti,1,0,0,0,5,5,contributor,6481,5163,12.93
Troy Harvey,1,0,0,0,5,5,contributor,6481,5163,12.93
Jensen Yap,1,0,0,0,5,5,contributor,6481,5163,12.93
Ivan Ukhov,1,0,0,0,5,5,contributor,6481,5163,12.93
Vara Prasad Regani,1,0,0,0,5,5,contributor,6481,5163,12.93
Dan Brown,1,0,0,0,5,5,contributor,6481,5163,12.93
Quentin Gallet,1,0,0,0,5,5,contributor,6481,5163,12.93
Михаил Марюфич,1,0,0,0,5,5,contributor,6481,5163,12.93
Anderson Reyes,1,0,0,0,5,5,contributor,6481,5163,12.93
Aaditya Sharma,1,0,0,0,5,5,contributor,6481,5163,12.93
Mike Mwanje,1,0,0,0,5,5,contributor,6481,5163,12.93
Håvard Wall,1,0,0,0,5,5,contributor,6481,5163,12.93
Srivats S Raghavan,1,0,0,0,5,5,contributor,6481,5163,12.93
Jonas Strassel,1,0,0,0,5,5,contributor,6481,5163,12.93
Sanket,1,0,0,0,5,5,contributor,6481,5163,12.93
Sayed Mohammad Hossein Torabi,1,0,0,0,5,5,contributor,6481,5163,12.93
Gagan Bhullar,1,0,0,0,5,5,contributor,6481,5163,12.93
Michal Dziemianko,1,0,0,0,5,5,contributor,6481,5163,12.93
Jamie Lentin,1,0,0,0,5,5,contributor,6481,5163,12.93
Yao-Ching Huang,1,0,0,0,5,5,contributor,6481,5163,12.93
Alexis Rosuel,1,0,0,0,5,5,contributor,6481,5163,12.93
JohannesGuenther,1,0,0,0,5,5,contributor,6481,5163,12.93
Marcelo Trylesinski,1,0,0,0,5,5,contributor,6481,5163,12.93
Neil Bhandari,1,0,0,0,5,5,contributor,6481,5163,12.93
Prajyot Naik,1,0,0,0,5,5,contributor,6481,5163,12.93
Yax patel,1,0,0,0,5,5,contributor,6481,5163,12.93
김승훈,1,0,0,0,5,5,contributor,6481,5163,12.93
Justin Holmes,1,0,0,0,5,5,contributor,6481,5163,12.93
Tom Akita,1,0,0,0,5,5,contributor,6481,5163,12.93
Rodrigo Ganância,1,0,0,0,5,5,contributor,6481,5163,12.93
Alvin Ali Khaled,1,0,0,0,5,5,contributor,6481,5163,12.93
Marc Weil,1,0,0,0,5,5,contributor,6481,5163,12.93
Quentin Fortier,1,0,0,0,5,5,contributor,6481,5163,12.93
Mahendra Yadav,1,0,0,0,5,5,contributor,6481,5163,12.93
Stephen O'Kennedy,1,0,0,0,5,5,contributor,6481,5163,12.93
Natchapol Laowiwatkasem,1,0,0,0,5,5,contributor,6481,5163,12.93
SK,1,0,0,0,5,5,contributor,6481,5163,12.93
Omid Tourzan,1,0,0,0,5,5,contributor,6481,5163,12.93
Diego Solis,1,0,0,0,5,5,contributor,6481,5163,12.93
Denis Makarov,1,0,0,0,5,5,contributor,6481,5163,12.93
Filip L,1,0,0,0,5,5,contributor,6481,5163,12.93
Michael Musson,1,0,0,0,5,5,contributor,6481,5163,12.93
Ryo Okubo,1,0,0,0,5,5,contributor,6481,5163,12.93
James Hyphen,1,0,0,0,5,5,contributor,6481,5163,12.93
Andrzej,1,0,0,0,5,5,contributor,6481,5163,12.93
Andy Garfield,1,0,0,0,5,5,contributor,6481,5163,12.93
Luís Miranda,1,0,0,0,5,5,contributor,6481,5163,12.93
David Traina,1,0,0,0,5,5,contributor,6481,5163,12.93
Loïc Messal,1,0,0,0,5,5,contributor,6481,5163,12.93
Vedant Bhamare,1,0,0,0,5,5,contributor,6481,5163,12.93
Todd de Quincey,1,0,0,0,5,5,contributor,6481,5163,12.93
Fiyin,1,0,0,0,5,5,contributor,6481,5163,12.93
David Sharp,1,0,0,0,5,5,contributor,6481,5163,12.93
Pierre Penelon,1,0,0,0,5,5,contributor,6481,5163,12.93
Myles Hollowed,1,0,0,0,5,5,contributor,6481,5163,12.93
Ketan Bhatt,1,0,0,0,5,5,contributor,6481,5163,12.93
Akshay Chitneni,1,0,0,0,5,5,contributor,6481,5163,12.93
Midhun Rajendran,1,0,0,0,5,5,contributor,6481,5163,12.93
David van Leeuwen,1,0,0,0,5,5,contributor,6481,5163,12.93
Przemek Piórkowski,1,0,0,0,5,5,contributor,6481,5163,12.93
Christopher Grant,1,0,0,0,5,5,contributor,6481,5163,12.93
Zane Bartlett,1,0,0,0,5,5,contributor,6481,5163,12.93
Javier Herrer,1,0,0,0,5,5,contributor,6481,5163,12.93
Marcel Martinelli,1,0,0,0,5,5,contributor,6481,5163,12.93
Bruno P. Kinoshita,1,0,0,0,5,5,contributor,6481,5163,12.93
Agastiya S. Mohammad,1,0,0,0,5,5,contributor,6481,5163,12.93
Ian Carroll,1,0,0,0,5,5,contributor,6481,5163,12.93
Elena Sadler,1,0,0,0,5,5,contributor,6481,5163,12.93
Stas/Slava Bytsko,1,0,0,0,5,5,contributor,6481,5163,12.93
Charles Gorintin,1,0,0,0,5,5,contributor,6481,5163,12.93
Shama Shivaprasad,1,0,0,0,5,5,contributor,6481,5163,12.93
Oscar Carballo Puebla,1,0,0,0,5,5,contributor,6481,5163,12.93
Vinicius B. Bizarri,1,0,0,0,5,5,contributor,6481,5163,12.93
Yauheni Subota,1,0,0,0,5,5,contributor,6481,5163,12.93
